Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,52.0,75.0,10.0,0.0,3272.0,90.0,3362.0,3272.0
2,45.0,70.0,30.0,0.0,3279.0,90.0,3369.0,3279.0
3,62.0,69.0,10.0,0.0,3270.0,90.0,3360.0,3270.0
4,60.0,66.0,10.0,1261.0,1421.0,90.0,1511.0,160.0
5,42.0,65.0,10.0,0.0,3284.0,90.0,3374.0,3284.0
6,16.0,42.0,20.0,0.0,3274.0,90.0,3364.0,3274.0
7,58.0,70.0,20.0,0.0,3273.0,90.0,3363.0,3273.0
8,34.0,60.0,20.0,2887.0,3047.0,90.0,3137.0,160.0
9,28.0,70.0,10.0,2601.0,2761.0,90.0,2851.0,160.0
10,35.0,66.0,10.0,0.0,3283.0,90.0,3373.0,3283.0
11,35.0,69.0,10.0,2698.0,2858.0,90.0,2948.0,160.0
12,25.0,85.0,20.0,0.0,3261.0,90.0,3351.0,3261.0
13,22.0,75.0,30.0,2405.0,2565.0,90.0,2655.0,160.0
14,22.0,85.0,10.0,0.0,3260.0,90.0,3350.0,3260.0
15,20.0,80.0,40.0,2216.0,2376.0,90.0,2466.0,160.0
16,20.0,85.0,40.0,0.0,3259.0,90.0,3349.0,3259.0
17,18.0,75.0,20.0,0.0,3266.0,90.0,3356.0,3266.0
18,15.0,75.0,20.0,0.0,3264.0,90.0,3354.0,3264.0
19,15.0,80.0,10.0,0.0,3260.0,90.0,3350.0,3260.0
20,30.0,50.0,10.0,0.0,3290.0,90.0,3380.0,3290.0
21,30.0,56.0,20.0,0.0,3288.0,90.0,3378.0,3288.0
22,28.0,52.0,20.0,0.0,3287.0,90.0,3377.0,3287.0
23,14.0,66.0,10.0,1643.0,1803.0,90.0,1893.0,160.0
24,25.0,50.0,10.0,0.0,3285.0,90.0,3375.0,3285.0
25,22.0,66.0,40.0,2504.0,2664.0,90.0,2754.0,160.0
26,8.0,62.0,10.0,0.0,3265.0,90.0,3355.0,3265.0
27,23.0,52.0,10.0,0.0,3282.0,90.0,3372.0,3282.0
28,4.0,55.0,20.0,0.0,3263.0,90.0,3353.0,3263.0
29,20.0,50.0,10.0,0.0,3280.0,90.0,3370.0,3280.0
30,20.0,55.0,10.0,0.0,3279.0,90.0,3369.0,3279.0
31,10.0,35.0,20.0,0.0,3266.0,90.0,3356.0,3266.0
32,10.0,40.0,30.0,0.0,3268.0,90.0,3358.0,3268.0
33,8.0,40.0,40.0,0.0,3266.0,90.0,3356.0,3266.0
34,8.0,45.0,20.0,0.0,3267.0,90.0,3357.0,3267.0
35,5.0,35.0,10.0,0.0,3261.0,90.0,3351.0,3261.0
36,5.0,45.0,10.0,0.0,3264.0,90.0,3354.0,3264.0
37,2.0,40.0,20.0,0.0,3260.0,90.0,3350.0,3260.0
