Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,52.0,75.0,10.0,213.0,568.0,90.0,658.0,355.0
2,45.0,70.0,30.0,22.0,563.0,90.0,653.0,541.0
3,62.0,69.0,10.0,1030.0,1463.0,90.0,1553.0,433.0
4,60.0,66.0,10.0,1154.0,1527.0,90.0,1617.0,373.0
5,42.0,65.0,10.0,15.0,402.0,90.0,492.0,387.0
6,16.0,42.0,20.0,331.0,822.0,90.0,912.0,491.0
7,58.0,70.0,20.0,965.0,1340.0,90.0,1430.0,375.0
8,34.0,60.0,20.0,2653.0,3280.0,90.0,3370.0,627.0
9,28.0,70.0,10.0,2385.0,2976.0,90.0,3066.0,591.0
10,35.0,66.0,10.0,2628.0,3113.0,90.0,3203.0,485.0
11,35.0,69.0,10.0,2603.0,2952.0,90.0,3042.0,349.0
12,25.0,85.0,20.0,1985.0,2412.0,90.0,2502.0,427.0
13,22.0,75.0,30.0,2310.0,2659.0,90.0,2749.0,349.0
14,22.0,85.0,10.0,1846.0,2365.0,90.0,2455.0,519.0
15,20.0,80.0,40.0,2077.0,2514.0,90.0,2604.0,437.0
16,20.0,85.0,40.0,1763.0,2264.0,90.0,2354.0,501.0
17,18.0,75.0,20.0,2143.0,2638.0,90.0,2728.0,495.0
18,15.0,75.0,20.0,1560.0,2083.0,90.0,2173.0,523.0
19,15.0,80.0,10.0,1689.0,2144.0,90.0,2234.0,455.0
20,30.0,50.0,10.0,10.0,645.0,90.0,735.0,635.0
21,30.0,56.0,20.0,2675.0,3288.0,90.0,3378.0,613.0
22,28.0,52.0,20.0,12.0,505.0,90.0,595.0,493.0
23,14.0,66.0,10.0,1519.0,1926.0,90.0,2016.0,407.0
24,25.0,50.0,10.0,23.0,368.0,90.0,458.0,345.0
25,22.0,66.0,40.0,2380.0,2787.0,90.0,2877.0,407.0
26,8.0,62.0,10.0,1330.0,1919.0,90.0,2009.0,589.0
27,23.0,52.0,10.0,93.0,484.0,90.0,574.0,391.0
28,4.0,55.0,20.0,1268.0,1785.0,90.0,1875.0,517.0
29,20.0,50.0,10.0,168.0,787.0,90.0,877.0,619.0
30,20.0,55.0,10.0,170.0,595.0,90.0,685.0,425.0
31,10.0,35.0,20.0,585.0,1136.0,90.0,1226.0,551.0
32,10.0,40.0,30.0,448.0,897.0,90.0,987.0,449.0
33,8.0,40.0,40.0,499.0,1030.0,90.0,1120.0,531.0
34,8.0,45.0,20.0,1190.0,1661.0,90.0,1751.0,471.0
35,5.0,35.0,10.0,666.0,1245.0,90.0,1335.0,579.0
36,5.0,45.0,10.0,1076.0,1589.0,90.0,1679.0,513.0
37,2.0,40.0,20.0,772.0,1329.0,90.0,1419.0,557.0
38,0.0,40.0,30.0,890.0,1395.0,90.0,1485.0,505.0
39,0.0,45.0,20.0,1036.0,1439.0,90.0,1529.0,403.0
40,36.0,18.0,10.0,1612.0,2185.0,90.0,2275.0,573.0
41,35.0,32.0,10.0,2599.0,3076.0,90.0,3166.0,477.0
42,33.0,32.0,20.0,2529.0,2962.0,90.0,3052.0,433.0
43,33.0,35.0,10.0,2463.0,2842.0,90.0,2932.0,379.0
44,32.0,20.0,10.0,1745.0,2240.0,90.0,2330.0,495.0
45,30.0,30.0,10.0,1932.0,2437.0,90.0,2527.0,505.0
46,34.0,25.0,30.0,1884.0,2293.0,90.0,2383.0,409.0
47,30.0,35.0,10.0,2348.0,2771.0,90.0,2861.0,423.0
48,36.0,40.0,10.0,2715.0,3156.0,90.0,3246.0,441.0
49,48.0,20.0,10.0,812.0,1281.0,90.0,1371.0,469.0
50,26.0,32.0,10.0,2018.0,2725.0,90.0,2815.0,707.0
51,25.0,30.0,10.0,2015.0,2544.0,90.0,2634.0,529.0
52,25.0,35.0,10.0,2201.0,2728.0,90.0,2818.0,527.0
53,44.0,5.0,20.0,1078.0,1593.0,90.0,1683.0,515.0
54,42.0,10.0,40.0,998.0,1481.0,90.0,1571.0,483.0
55,42.0,15.0,10.0,897.0,1392.0,90.0,1482.0,495.0
56,40.0,5.0,30.0,1199.0,1660.0,90.0,1750.0,461.0
57,38.0,15.0,40.0,1552.0,2057.0,90.0,2147.0,505.0
58,38.0,5.0,30.0,1263.0,1780.0,90.0,1870.0,517.0
59,38.0,10.0,10.0,1498.0,1921.0,90.0,2011.0,423.0
60,35.0,5.0,20.0,1325.0,1904.0,90.0,1994.0,579.0
61,50.0,30.0,10.0,223.0,738.0,90.0,828.0,515.0
62,50.0,35.0,20.0,18.0,474.0,90.0,564.0,456.0
63,50.0,40.0,50.0,14.0,360.0,90.0,450.0,346.0
64,48.0,30.0,10.0,246.0,899.0,90.0,989.0,653.0
65,44.0,25.0,10.0,704.0,1197.0,90.0,1287.0,493.0
66,47.0,35.0,10.0,393.0,942.0,90.0,1032.0,549.0
67,47.0,40.0,10.0,12.0,424.0,90.0,514.0,412.0
68,42.0,30.0,10.0,641.0,1070.0,90.0,1160.0,429.0
69,45.0,35.0,10.0,534.0,985.0,90.0,1075.0,451.0
70,95.0,30.0,30.0,2119.0,2682.0,90.0,2772.0,563.0
71,95.0,35.0,20.0,2079.0,2532.0,90.0,2622.0,453.0
72,53.0,30.0,10.0,131.0,644.0,90.0,734.0,513.0
73,92.0,30.0,10.0,2169.0,2818.0,90.0,2908.0,649.0
74,53.0,35.0,50.0,87.0,498.0,90.0,588.0,411.0
75,45.0,65.0,20.0,15.0,607.0,90.0,697.0,592.0
76,90.0,35.0,10.0,2002.0,2419.0,90.0,2509.0,417.0
77,72.0,45.0,10.0,2701.0,3258.0,90.0,3348.0,557.0
78,78.0,40.0,20.0,2599.0,3164.0,90.0,3254.0,565.0
79,87.0,30.0,10.0,2505.0,2870.0,90.0,2960.0,365.0
80,85.0,25.0,10.0,2369.0,2816.0,90.0,2906.0,447.0
81,85.0,35.0,30.0,2563.0,3002.0,90.0,3092.0,439.0
82,75.0,55.0,20.0,1783.0,2226.0,90.0,2316.0,443.0
83,72.0,55.0,10.0,1591.0,2232.0,90.0,2322.0,641.0
84,70.0,58.0,20.0,1513.0,1928.0,90.0,2018.0,415.0
85,86.0,46.0,30.0,1829.0,2388.0,90.0,2478.0,559.0
86,66.0,55.0,10.0,1604.0,2027.0,90.0,2117.0,423.0
87,64.0,46.0,20.0,2976.0,3275.0,90.0,3365.0,299.0
88,65.0,60.0,30.0,1338.0,1913.0,90.0,2003.0,575.0
89,56.0,64.0,10.0,1116.0,1753.0,90.0,1843.0,637.0
90,60.0,55.0,10.0,2789.0,3279.0,90.0,3369.0,490.0
91,60.0,60.0,10.0,1349.0,1712.0,90.0,1802.0,363.0
92,67.0,85.0,20.0,518.0,1029.0,90.0,1119.0,511.0
93,42.0,58.0,40.0,8.0,509.0,90.0,599.0,501.0
94,65.0,82.0,10.0,549.0,1186.0,90.0,1276.0,637.0
95,62.0,80.0,30.0,744.0,1177.0,90.0,1267.0,433.0
96,62.0,40.0,10.0,2713.0,3275.0,90.0,3365.0,562.0
97,60.0,85.0,30.0,397.0,956.0,90.0,1046.0,559.0
98,58.0,75.0,20.0,839.0,1276.0,90.0,1366.0,437.0
