Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,45.0,68.0,10.0,0.0,1127.0,90.0,1217.0,1127.0
2,45.0,70.0,30.0,0.0,1125.0,90.0,1215.0,1125.0
3,42.0,66.0,10.0,0.0,1129.0,90.0,1219.0,1129.0
4,42.0,68.0,10.0,727.0,782.0,90.0,872.0,55.0
5,42.0,65.0,10.0,0.0,1130.0,90.0,1220.0,1130.0
6,40.0,69.0,20.0,621.0,702.0,90.0,792.0,81.0
7,40.0,66.0,20.0,0.0,1130.0,90.0,1220.0,1130.0
8,38.0,68.0,20.0,255.0,324.0,90.0,414.0,69.0
9,38.0,70.0,10.0,534.0,605.0,90.0,695.0,71.0
10,35.0,66.0,10.0,357.0,410.0,90.0,500.0,53.0
11,35.0,69.0,10.0,448.0,505.0,90.0,595.0,57.0
12,25.0,85.0,20.0,0.0,1107.0,90.0,1197.0,1107.0
13,22.0,75.0,30.0,30.0,92.0,90.0,182.0,62.0
14,22.0,85.0,10.0,0.0,1106.0,90.0,1196.0,1106.0
15,20.0,80.0,40.0,384.0,429.0,90.0,519.0,45.0
16,20.0,85.0,40.0,0.0,1105.0,90.0,1195.0,1105.0
17,18.0,75.0,20.0,99.0,148.0,90.0,238.0,49.0
18,15.0,75.0,20.0,0.0,1110.0,90.0,1200.0,1110.0
19,15.0,80.0,10.0,0.0,1106.0,90.0,1196.0,1106.0
20,30.0,50.0,10.0,0.0,1136.0,90.0,1226.0,1136.0
21,30.0,52.0,20.0,0.0,1135.0,90.0,1225.0,1135.0
22,28.0,52.0,20.0,812.0,883.0,90.0,973.0,71.0
23,28.0,55.0,10.0,732.0,777.0,90.0,867.0,45.0
24,25.0,50.0,10.0,0.0,1131.0,90.0,1221.0,1131.0
25,25.0,52.0,40.0,169.0,224.0,90.0,314.0,55.0
