Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,45.0,68.0,10.0,885.0,994.0,90.0,1084.0,109.0
2,45.0,70.0,30.0,802.0,893.0,90.0,983.0,91.0
3,42.0,66.0,10.0,25.0,186.0,90.0,276.0,161.0
4,42.0,68.0,10.0,699.0,810.0,90.0,900.0,111.0
5,42.0,65.0,10.0,15.0,120.0,90.0,210.0,105.0
6,40.0,69.0,20.0,580.0,743.0,90.0,833.0,163.0
7,40.0,66.0,20.0,142.0,253.0,90.0,343.0,111.0
8,38.0,68.0,20.0,220.0,359.0,90.0,449.0,139.0
9,38.0,70.0,10.0,499.0,640.0,90.0,730.0,141.0
10,35.0,66.0,10.0,331.0,436.0,90.0,526.0,105.0
11,35.0,69.0,10.0,420.0,533.0,90.0,623.0,113.0
12,25.0,85.0,20.0,617.0,756.0,90.0,846.0,139.0
13,22.0,75.0,30.0,30.0,155.0,90.0,245.0,125.0
14,22.0,85.0,10.0,541.0,646.0,90.0,736.0,105.0
15,20.0,80.0,40.0,362.0,451.0,90.0,541.0,89.0
16,20.0,85.0,40.0,448.0,555.0,90.0,645.0,107.0
17,18.0,75.0,20.0,75.0,172.0,90.0,262.0,97.0
18,15.0,75.0,20.0,142.0,291.0,90.0,381.0,149.0
19,15.0,80.0,10.0,244.0,379.0,90.0,469.0,135.0
20,30.0,50.0,10.0,10.0,137.0,90.0,227.0,127.0
21,30.0,52.0,20.0,888.0,991.0,90.0,1081.0,103.0
22,28.0,52.0,20.0,776.0,919.0,90.0,1009.0,143.0
23,28.0,55.0,10.0,709.0,800.0,90.0,890.0,91.0
24,25.0,50.0,10.0,25.0,184.0,90.0,274.0,159.0
25,25.0,52.0,40.0,142.0,251.0,90.0,341.0,109.0
26,25.0,55.0,10.0,582.0,741.0,90.0,831.0,159.0
27,23.0,52.0,10.0,234.0,343.0,90.0,433.0,109.0
28,23.0,55.0,20.0,523.0,616.0,90.0,706.0,93.0
29,20.0,50.0,10.0,335.0,428.0,90.0,518.0,93.0
30,20.0,55.0,10.0,422.0,531.0,90.0,621.0,109.0
31,10.0,35.0,20.0,181.0,256.0,90.0,346.0,75.0
32,10.0,40.0,30.0,31.0,170.0,90.0,260.0,139.0
33,8.0,40.0,40.0,52.0,193.0,90.0,283.0,141.0
34,8.0,45.0,20.0,719.0,848.0,90.0,938.0,129.0
35,5.0,35.0,10.0,252.0,375.0,90.0,465.0,123.0
36,5.0,45.0,10.0,639.0,742.0,90.0,832.0,103.0
37,2.0,40.0,20.0,357.0,460.0,90.0,550.0,103.0
38,0.0,40.0,30.0,457.0,544.0,90.0,634.0,87.0
39,0.0,45.0,20.0,538.0,653.0,90.0,743.0,115.0
