Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,25.0,85.0,20.0,125.0,191.0,10.0,201.0,66.0
2,22.0,75.0,30.0,32.0,97.0,10.0,107.0,65.0
3,22.0,85.0,10.0,101.0,146.0,10.0,156.0,45.0
4,20.0,80.0,40.0,71.0,193.0,10.0,203.0,122.0
5,20.0,85.0,20.0,40.0,113.0,10.0,123.0,73.0
6,18.0,75.0,20.0,55.0,164.0,10.0,174.0,109.0
7,15.0,75.0,20.0,69.0,118.0,10.0,128.0,49.0
8,15.0,80.0,10.0,56.0,155.0,10.0,165.0,99.0
9,10.0,35.0,20.0,51.0,160.0,10.0,170.0,109.0
10,10.0,40.0,30.0,90.0,177.0,10.0,187.0,87.0
11,8.0,40.0,40.0,33.0,152.0,10.0,162.0,119.0
12,8.0,45.0,20.0,49.0,108.0,10.0,118.0,59.0
13,5.0,35.0,10.0,62.0,191.0,10.0,201.0,129.0
14,5.0,45.0,10.0,35.0,117.0,10.0,127.0,82.0
15,2.0,40.0,20.0,39.0,161.0,10.0,171.0,122.0
16,0.0,40.0,20.0,59.0,114.0,10.0,124.0,55.0
17,0.0,45.0,20.0,60.0,189.0,10.0,199.0,129.0
18,44.0,5.0,20.0,79.0,124.0,10.0,134.0,45.0
19,42.0,10.0,40.0,58.0,115.0,10.0,125.0,57.0
20,42.0,15.0,10.0,111.0,162.0,10.0,172.0,51.0
21,40.0,5.0,10.0,52.0,111.0,10.0,121.0,59.0
22,40.0,15.0,40.0,55.0,158.0,10.0,168.0,103.0
23,38.0,5.0,30.0,45.0,164.0,10.0,174.0,119.0
24,38.0,15.0,10.0,128.0,194.0,10.0,204.0,66.0
25,35.0,5.0,20.0,54.0,184.0,10.0,194.0,130.0
