Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,52.0,75.0,10.0,231.0,551.0,90.0,641.0,320.0
2,45.0,70.0,30.0,133.0,453.0,90.0,543.0,320.0
3,62.0,69.0,10.0,1087.0,1407.0,90.0,1497.0,320.0
4,60.0,66.0,10.0,1181.0,1501.0,90.0,1591.0,320.0
5,42.0,65.0,10.0,15.0,335.0,90.0,425.0,320.0
6,16.0,42.0,20.0,417.0,737.0,90.0,827.0,320.0
7,58.0,70.0,20.0,993.0,1313.0,90.0,1403.0,320.0
8,34.0,60.0,20.0,2807.0,3127.0,90.0,3217.0,320.0
9,28.0,70.0,10.0,2521.0,2841.0,90.0,2931.0,320.0
10,35.0,66.0,10.0,2711.0,3031.0,90.0,3121.0,320.0
11,35.0,69.0,10.0,2618.0,2938.0,90.0,3028.0,320.0
12,25.0,85.0,20.0,2039.0,2359.0,90.0,2449.0,320.0
13,22.0,75.0,30.0,2325.0,2645.0,90.0,2735.0,320.0
14,22.0,85.0,10.0,1946.0,2266.0,90.0,2356.0,320.0
15,20.0,80.0,40.0,2136.0,2456.0,90.0,2546.0,320.0
16,20.0,85.0,40.0,1854.0,2174.0,90.0,2264.0,320.0
17,18.0,75.0,20.0,2231.0,2551.0,90.0,2641.0,320.0
18,15.0,75.0,20.0,1662.0,1982.0,90.0,2072.0,320.0
19,15.0,80.0,10.0,1757.0,2077.0,90.0,2167.0,320.0
20,30.0,50.0,10.0,10.0,330.0,90.0,420.0,320.0
21,30.0,56.0,20.0,2903.0,3223.0,90.0,3313.0,320.0
22,28.0,52.0,20.0,12.0,332.0,90.0,422.0,320.0
23,14.0,66.0,10.0,1563.0,1883.0,90.0,1973.0,320.0
24,25.0,50.0,10.0,36.0,356.0,90.0,446.0,320.0
25,22.0,66.0,40.0,2424.0,2744.0,90.0,2834.0,320.0
26,8.0,62.0,10.0,1465.0,1785.0,90.0,1875.0,320.0
27,23.0,52.0,10.0,129.0,449.0,90.0,539.0,320.0
28,4.0,55.0,20.0,1367.0,1687.0,90.0,1777.0,320.0
29,20.0,50.0,10.0,318.0,638.0,90.0,728.0,320.0
30,20.0,55.0,10.0,223.0,543.0,90.0,633.0,320.0
31,10.0,35.0,20.0,701.0,1021.0,90.0,1111.0,320.0
32,10.0,40.0,30.0,513.0,833.0,90.0,923.0,320.0
33,8.0,40.0,40.0,605.0,925.0,90.0,1015.0,320.0
34,8.0,45.0,20.0,1266.0,1586.0,90.0,1676.0,320.0
35,5.0,35.0,10.0,796.0,1116.0,90.0,1206.0,320.0
36,5.0,45.0,10.0,1173.0,1493.0,90.0,1583.0,320.0
37,2.0,40.0,20.0,891.0,1211.0,90.0,1301.0,320.0
38,0.0,40.0,30.0,983.0,1303.0,90.0,1393.0,320.0
39,0.0,45.0,20.0,1078.0,1398.0,90.0,1488.0,320.0
40,36.0,18.0,10.0,1739.0,2059.0,90.0,2149.0,320.0
41,35.0,32.0,10.0,2678.0,2998.0,90.0,3088.0,320.0
42,33.0,32.0,20.0,2586.0,2906.0,90.0,2996.0,320.0
43,33.0,35.0,10.0,2493.0,2813.0,90.0,2903.0,320.0
44,32.0,20.0,10.0,1833.0,2153.0,90.0,2243.0,320.0
45,30.0,30.0,10.0,2025.0,2345.0,90.0,2435.0,320.0
46,34.0,25.0,30.0,1929.0,2249.0,90.0,2339.0,320.0
47,30.0,35.0,10.0,2400.0,2720.0,90.0,2810.0,320.0
48,36.0,40.0,10.0,2776.0,3096.0,90.0,3186.0,320.0
49,48.0,20.0,10.0,887.0,1207.0,90.0,1297.0,320.0
50,26.0,32.0,10.0,2212.0,2532.0,90.0,2622.0,320.0
51,25.0,30.0,10.0,2120.0,2440.0,90.0,2530.0,320.0
52,25.0,35.0,10.0,2305.0,2625.0,90.0,2715.0,320.0
53,44.0,5.0,20.0,1176.0,1496.0,90.0,1586.0,320.0
54,42.0,10.0,40.0,1080.0,1400.0,90.0,1490.0,320.0
55,42.0,15.0,10.0,985.0,1305.0,90.0,1395.0,320.0
56,40.0,5.0,30.0,1270.0,1590.0,90.0,1680.0,320.0
57,38.0,15.0,40.0,1645.0,1965.0,90.0,2055.0,320.0
58,38.0,5.0,30.0,1362.0,1682.0,90.0,1772.0,320.0
59,38.0,10.0,10.0,1550.0,1870.0,90.0,1960.0,320.0
60,35.0,5.0,20.0,1455.0,1775.0,90.0,1865.0,320.0
61,50.0,30.0,10.0,321.0,641.0,90.0,731.0,320.0
62,50.0,35.0,20.0,40.0,360.0,90.0,450.0,320.0
63,50.0,40.0,50.0,14.0,334.0,90.0,424.0,320.0
64,48.0,30.0,10.0,413.0,733.0,90.0,823.0,320.0
65,44.0,25.0,10.0,791.0,1111.0,90.0,1201.0,320.0
66,47.0,35.0,10.0,508.0,828.0,90.0,918.0,320.0
67,47.0,40.0,10.0,12.0,332.0,90.0,422.0,320.0
68,42.0,30.0,10.0,696.0,1016.0,90.0,1106.0,320.0
