Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime
1,41.0,49.0,10.0,130.0,201.0,10.0,211.0
2,35.0,17.0,7.0,20.0,89.0,10.0,99.0
3,55.0,45.0,13.0,106.0,135.0,10.0,145.0
4,55.0,20.0,19.0,71.0,195.0,10.0,205.0
5,15.0,30.0,26.0,20.0,107.0,10.0,117.0
6,25.0,30.0,3.0,54.0,153.0,10.0,163.0
7,20.0,50.0,5.0,66.0,105.0,10.0,115.0
8,10.0,43.0,9.0,61.0,138.0,10.0,148.0
9,55.0,60.0,16.0,53.0,150.0,10.0,160.0
10,30.0,60.0,16.0,101.0,156.0,10.0,166.0
11,20.0,65.0,12.0,33.0,152.0,10.0,162.0
12,50.0,35.0,19.0,38.0,97.0,10.0,107.0
13,30.0,25.0,23.0,70.0,208.0,10.0,218.0
14,15.0,10.0,20.0,32.0,137.0,10.0,147.0
15,30.0,5.0,8.0,30.0,154.0,10.0,164.0
16,10.0,20.0,19.0,54.0,105.0,10.0,115.0
17,5.0,30.0,2.0,51.0,189.0,10.0,199.0
18,20.0,40.0,12.0,77.0,106.0,10.0,116.0
19,15.0,60.0,17.0,53.0,108.0,10.0,118.0
20,45.0,65.0,9.0,109.0,152.0,10.0,162.0
21,45.0,20.0,11.0,37.0,96.0,10.0,106.0
22,45.0,10.0,18.0,59.0,144.0,10.0,154.0
23,55.0,5.0,29.0,36.0,155.0,10.0,165.0
24,65.0,35.0,3.0,118.0,190.0,10.0,200.0
25,65.0,20.0,6.0,47.0,186.0,10.0,196.0
26,45.0,30.0,17.0,117.0,156.0,10.0,166.0
27,35.0,40.0,16.0,5.0,156.0,10.0,166.0
28,41.0,37.0,16.0,8.0,79.0,10.0,89.0
29,64.0,42.0,9.0,37.0,98.0,10.0,108.0
30,40.0,60.0,21.0,28.0,123.0,10.0,133.0
31,31.0,52.0,27.0,24.0,85.0,10.0,95.0
32,35.0,69.0,23.0,116.0,175.0,10.0,185.0
33,53.0,52.0,11.0,24.0,179.0,10.0,189.0
34,65.0,55.0,14.0,100.0,143.0,10.0,153.0
35,63.0,65.0,8.0,50.0,178.0,10.0,188.0
36,2.0,60.0,5.0,41.0,178.0,10.0,188.0
37,20.0,20.0,8.0,117.0,160.0,10.0,170.0
38,5.0,5.0,16.0,42.0,145.0,10.0,155.0
39,60.0,12.0,31.0,33.0,186.0,10.0,196.0
40,40.0,25.0,9.0,51.0,128.0,10.0,138.0
41,42.0,7.0,5.0,44.0,159.0,10.0,169.0
42,24.0,12.0,5.0,25.0,172.0,10.0,182.0
43,23.0,3.0,7.0,115.0,158.0,10.0,168.0
44,11.0,14.0,18.0,31.0,138.0,10.0,148.0
45,6.0,38.0,16.0,29.0,189.0,10.0,199.0
46,2.0,48.0,1.0,93.0,150.0,10.0,160.0
47,8.0,56.0,27.0,34.0,116.0,10.0,126.0
48,13.0,52.0,36.0,125.0,192.0,10.0,202.0
49,6.0,68.0,30.0,93.0,132.0,10.0,142.0
50,47.0,47.0,13.0,105.0,152.0,10.0,162.0
