Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,25.0,85.0,20.0,613.0,853.0,10.0,863.0,240.0
2,22.0,75.0,30.0,92.0,332.0,10.0,342.0,240.0
3,22.0,85.0,10.0,411.0,651.0,10.0,661.0,240.0
4,20.0,80.0,40.0,584.0,824.0,10.0,834.0,240.0
5,20.0,85.0,20.0,40.0,280.0,10.0,290.0,240.0
6,18.0,75.0,20.0,328.0,568.0,10.0,578.0,240.0
7,15.0,75.0,20.0,240.0,480.0,10.0,490.0,240.0
8,15.0,80.0,10.0,307.0,547.0,10.0,557.0,240.0
9,10.0,35.0,20.0,311.0,551.0,10.0,561.0,240.0
10,10.0,40.0,30.0,459.0,699.0,10.0,709.0,240.0
11,8.0,40.0,40.0,135.0,375.0,10.0,385.0,240.0
12,8.0,45.0,20.0,163.0,403.0,10.0,413.0,240.0
13,5.0,35.0,10.0,593.0,833.0,10.0,843.0,240.0
14,5.0,45.0,10.0,35.0,275.0,10.0,285.0,240.0
15,2.0,40.0,20.0,114.0,354.0,10.0,364.0,240.0
16,0.0,40.0,20.0,195.0,435.0,10.0,445.0,240.0
17,0.0,45.0,20.0,643.0,883.0,10.0,893.0,240.0
18,44.0,5.0,20.0,275.0,515.0,10.0,525.0,240.0
19,42.0,10.0,40.0,194.0,434.0,10.0,444.0,240.0
20,42.0,15.0,10.0,477.0,717.0,10.0,727.0,240.0
21,40.0,5.0,10.0,155.0,395.0,10.0,405.0,240.0
22,40.0,15.0,40.0,315.0,555.0,10.0,565.0,240.0
23,38.0,5.0,30.0,141.0,381.0,10.0,391.0,240.0
24,38.0,15.0,10.0,621.0,861.0,10.0,871.0,240.0
25,35.0,5.0,20.0,664.0,904.0,10.0,914.0,240.0
26,95.0,30.0,30.0,469.0,709.0,10.0,719.0,240.0
27,95.0,35.0,20.0,86.0,326.0,10.0,336.0,240.0
28,92.0,30.0,10.0,89.0,329.0,10.0,339.0,240.0
29,90.0,35.0,10.0,134.0,374.0,10.0,384.0,240.0
30,88.0,30.0,10.0,186.0,426.0,10.0,436.0,240.0
31,88.0,35.0,20.0,105.0,345.0,10.0,355.0,240.0
32,87.0,30.0,10.0,561.0,801.0,10.0,811.0,240.0
33,85.0,25.0,10.0,51.0,291.0,10.0,301.0,240.0
