Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,41.0,49.0,10.0,0.0,204.0,10.0,214.0,204.0
2,35.0,17.0,7.0,0.0,202.0,10.0,212.0,202.0
3,55.0,45.0,13.0,0.0,197.0,10.0,207.0,197.0
4,55.0,20.0,19.0,139.0,169.0,10.0,179.0,30.0
5,15.0,30.0,26.0,0.0,199.0,10.0,209.0,199.0
6,25.0,30.0,3.0,89.0,119.0,10.0,129.0,30.0
7,20.0,50.0,5.0,0.0,198.0,10.0,208.0,198.0
8,10.0,43.0,9.0,85.0,115.0,10.0,125.0,30.0
9,55.0,60.0,16.0,87.0,117.0,10.0,127.0,30.0
10,30.0,60.0,16.0,114.0,144.0,10.0,154.0,30.0
11,20.0,65.0,12.0,57.0,87.0,10.0,97.0,30.0
12,50.0,35.0,19.0,0.0,205.0,10.0,215.0,205.0
13,30.0,25.0,23.0,149.0,179.0,10.0,189.0,30.0
14,15.0,10.0,20.0,0.0,187.0,10.0,197.0,187.0
15,30.0,5.0,8.0,51.0,81.0,10.0,91.0,30.0
16,10.0,20.0,19.0,0.0,190.0,10.0,200.0,190.0
17,5.0,30.0,2.0,147.0,177.0,10.0,187.0,30.0
18,20.0,40.0,12.0,0.0,204.0,10.0,214.0,204.0
19,15.0,60.0,17.0,0.0,187.0,10.0,197.0,187.0
20,45.0,65.0,9.0,0.0,188.0,10.0,198.0,188.0
21,45.0,20.0,11.0,0.0,201.0,10.0,211.0,201.0
22,45.0,10.0,18.0,87.0,117.0,10.0,127.0,30.0
23,55.0,5.0,29.0,58.0,88.0,10.0,98.0,30.0
24,65.0,35.0,3.0,0.0,190.0,10.0,200.0,190.0
25,65.0,20.0,6.0,156.0,186.0,10.0,196.0,30.0
26,45.0,30.0,17.0,0.0,208.0,10.0,218.0,208.0
27,35.0,40.0,16.0,27.0,57.0,10.0,67.0,30.0
28,41.0,37.0,16.0,0.0,213.0,10.0,223.0,213.0
29,64.0,42.0,9.0,0.0,190.0,10.0,200.0,190.0
30,40.0,60.0,21.0,61.0,91.0,10.0,101.0,30.0
31,31.0,52.0,27.0,0.0,202.0,10.0,212.0,202.0
32,35.0,69.0,23.0,0.0,186.0,10.0,196.0,186.0
33,53.0,52.0,11.0,27.0,57.0,10.0,67.0,30.0
34,65.0,55.0,14.0,0.0,183.0,10.0,193.0,183.0
35,63.0,65.0,8.0,133.0,163.0,10.0,173.0,30.0
36,2.0,60.0,5.0,41.0,71.0,10.0,81.0,30.0
37,20.0,20.0,8.0,0.0,198.0,10.0,208.0,198.0
38,5.0,5.0,16.0,73.0,103.0,10.0,113.0,30.0
39,60.0,12.0,31.0,34.0,64.0,10.0,74.0,30.0
40,40.0,25.0,9.0,75.0,105.0,10.0,115.0,30.0
41,42.0,7.0,5.0,87.0,117.0,10.0,127.0,30.0
42,24.0,12.0,5.0,25.0,55.0,10.0,65.0,30.0
43,23.0,3.0,7.0,0.0,185.0,10.0,195.0,185.0
44,11.0,14.0,18.0,59.0,89.0,10.0,99.0,30.0
45,6.0,38.0,16.0,29.0,59.0,10.0,69.0,30.0
46,2.0,48.0,1.0,0.0,184.0,10.0,194.0,184.0
47,8.0,56.0,27.0,0.0,185.0,10.0,195.0,185.0
48,13.0,52.0,36.0,0.0,192.0,10.0,202.0,192.0
49,6.0,68.0,30.0,98.0,128.0,10.0,138.0,30.0
50,47.0,47.0,13.0,0.0,203.0,10.0,213.0,203.0
51,49.0,58.0,10.0,0.0,193.0,10.0,203.0,193.0
52,27.0,43.0,9.0,0.0,208.0,10.0,218.0,208.0
53,37.0,31.0,14.0,85.0,115.0,10.0,125.0,30.0
54,57.0,29.0,18.0,0.0,197.0,10.0,207.0,197.0
55,63.0,23.0,2.0,126.0,156.0,10.0,166.0,30.0
56,53.0,12.0,6.0,120.0,150.0,10.0,160.0,30.0
57,32.0,12.0,7.0,0.0,196.0,10.0,206.0,196.0
58,36.0,26.0,18.0,180.0,210.0,10.0,220.0,30.0
59,21.0,24.0,28.0,0.0,202.0,10.0,212.0,202.0
60,17.0,34.0,3.0,0.0,201.0,10.0,211.0,201.0
61,12.0,24.0,13.0,0.0,194.0,10.0,204.0,194.0
62,24.0,58.0,19.0,48.0,78.0,10.0,88.0,30.0
63,27.0,69.0,10.0,0.0,185.0,10.0,195.0,185.0
64,15.0,77.0,9.0,63.0,93.0,10.0,103.0,30.0
65,62.0,77.0,20.0,49.0,79.0,10.0,89.0,30.0
66,49.0,73.0,25.0,117.0,147.0,10.0,157.0,30.0
67,67.0,5.0,25.0,73.0,103.0,10.0,113.0,30.0
68,56.0,39.0,36.0,132.0,162.0,10.0,172.0,30.0
69,37.0,47.0,6.0,40.0,70.0,10.0,80.0,30.0
70,37.0,56.0,5.0,168.0,198.0,10.0,208.0,30.0
71,57.0,68.0,15.0,0.0,180.0,10.0,190.0,180.0
72,47.0,16.0,25.0,0.0,197.0,10.0,207.0,197.0
73,44.0,17.0,9.0,0.0,199.0,10.0,209.0,199.0
74,46.0,13.0,8.0,139.0,169.0,10.0,179.0,30.0
75,49.0,11.0,18.0,0.0,192.0,10.0,202.0,192.0
76,49.0,42.0,13.0,63.0,93.0,10.0,103.0,30.0
77,53.0,43.0,14.0,169.0,199.0,10.0,209.0,30.0
78,61.0,52.0,3.0,86.0,116.0,10.0,126.0,30.0
79,57.0,48.0,23.0,82.0,112.0,10.0,122.0,30.0
80,56.0,37.0,6.0,168.0,198.0,10.0,208.0,30.0
81,55.0,54.0,26.0,0.0,192.0,10.0,202.0,192.0
82,15.0,47.0,16.0,0.0,196.0,10.0,206.0,196.0
83,14.0,37.0,11.0,0.0,198.0,10.0,208.0,198.0
84,11.0,31.0,7.0,91.0,121.0,10.0,131.0,30.0
85,16.0,22.0,41.0,0.0,196.0,10.0,206.0,196.0
86,4.0,18.0,35.0,0.0,184.0,10.0,194.0,184.0
87,28.0,18.0,26.0,83.0,113.0,10.0,123.0,30.0
88,26.0,52.0,9.0,64.0,94.0,10.0,104.0,30.0
89,26.0,35.0,15.0,0.0,211.0,10.0,221.0,211.0
90,31.0,67.0,3.0,0.0,187.0,10.0,197.0,187.0
91,15.0,19.0,1.0,0.0,194.0,10.0,204.0,194.0
92,22.0,22.0,2.0,18.0,48.0,10.0,58.0,30.0
93,18.0,24.0,22.0,169.0,199.0,10.0,209.0,30.0
94,26.0,27.0,27.0,0.0,207.0,10.0,217.0,207.0
95,25.0,24.0,20.0,0.0,205.0,10.0,215.0,205.0
96,22.0,27.0,11.0,0.0,204.0,10.0,214.0,204.0
97,25.0,21.0,12.0,0.0,202.0,10.0,212.0,202.0
98,19.0,21.0,10.0,0.0,198.0,10.0,208.0,198.0
99,20.0,26.0,9.0,73.0,103.0,10.0,113.0,30.0
100,18.0,18.0,17.0,165.0,195.0,10.0,205.0,30.0
