Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,25.0,85.0,20.0,0.0,911.0,10.0,921.0,911.0
2,22.0,75.0,30.0,0.0,919.0,10.0,929.0,919.0
3,22.0,85.0,10.0,0.0,910.0,10.0,920.0,910.0
4,20.0,80.0,40.0,644.0,764.0,10.0,774.0,120.0
5,20.0,85.0,20.0,0.0,909.0,10.0,919.0,909.0
6,18.0,75.0,20.0,388.0,508.0,10.0,518.0,120.0
7,15.0,75.0,20.0,0.0,914.0,10.0,924.0,914.0
8,15.0,80.0,10.0,367.0,487.0,10.0,497.0,120.0
9,10.0,35.0,20.0,371.0,491.0,10.0,501.0,120.0
10,10.0,40.0,30.0,519.0,639.0,10.0,649.0,120.0
11,8.0,40.0,40.0,195.0,315.0,10.0,325.0,120.0
12,8.0,45.0,20.0,0.0,917.0,10.0,927.0,917.0
13,5.0,35.0,10.0,653.0,773.0,10.0,783.0,120.0
14,5.0,45.0,10.0,35.0,155.0,10.0,165.0,120.0
15,2.0,40.0,20.0,174.0,294.0,10.0,304.0,120.0
16,0.0,40.0,20.0,255.0,375.0,10.0,385.0,120.0
17,0.0,45.0,20.0,703.0,823.0,10.0,833.0,120.0
18,44.0,5.0,20.0,335.0,455.0,10.0,465.0,120.0
19,42.0,10.0,40.0,254.0,374.0,10.0,384.0,120.0
20,42.0,15.0,10.0,537.0,657.0,10.0,667.0,120.0
21,40.0,5.0,10.0,0.0,905.0,10.0,915.0,905.0
22,40.0,15.0,40.0,375.0,495.0,10.0,505.0,120.0
23,38.0,5.0,30.0,201.0,321.0,10.0,331.0,120.0
24,38.0,15.0,10.0,681.0,801.0,10.0,811.0,120.0
25,35.0,5.0,20.0,784.0,904.0,10.0,914.0,120.0
26,95.0,30.0,30.0,0.0,891.0,10.0,901.0,891.0
27,95.0,35.0,20.0,146.0,266.0,10.0,276.0,120.0
28,92.0,30.0,10.0,149.0,269.0,10.0,279.0,120.0
29,90.0,35.0,10.0,194.0,314.0,10.0,324.0,120.0
30,88.0,30.0,10.0,246.0,366.0,10.0,376.0,120.0
31,88.0,35.0,20.0,0.0,899.0,10.0,909.0,899.0
32,87.0,30.0,10.0,621.0,741.0,10.0,751.0,120.0
33,85.0,25.0,10.0,80.0,200.0,10.0,210.0,120.0
34,85.0,35.0,30.0,0.0,902.0,10.0,912.0,902.0
35,67.0,85.0,20.0,657.0,777.0,10.0,787.0,120.0
36,65.0,85.0,40.0,43.0,163.0,10.0,173.0,120.0
37,65.0,82.0,10.0,0.0,909.0,10.0,919.0,909.0
38,62.0,80.0,30.0,278.0,398.0,10.0,408.0,120.0
39,60.0,80.0,10.0,64.0,184.0,10.0,194.0,120.0
40,60.0,85.0,30.0,329.0,449.0,10.0,459.0,120.0
41,58.0,75.0,20.0,376.0,496.0,10.0,506.0,120.0
42,55.0,80.0,10.0,33.0,153.0,10.0,163.0,120.0
43,55.0,85.0,20.0,574.0,694.0,10.0,704.0,120.0
44,55.0,82.0,10.0,217.0,337.0,10.0,347.0,120.0
45,20.0,82.0,10.0,37.0,157.0,10.0,167.0,120.0
46,18.0,80.0,10.0,489.0,609.0,10.0,619.0,120.0
47,2.0,45.0,10.0,105.0,225.0,10.0,235.0,120.0
48,42.0,5.0,10.0,0.0,904.0,10.0,914.0,904.0
49,42.0,12.0,10.0,440.0,560.0,10.0,570.0,120.0
50,72.0,35.0,30.0,0.0,914.0,10.0,924.0,914.0
51,55.0,20.0,19.0,326.0,446.0,10.0,456.0,120.0
52,25.0,30.0,3.0,0.0,925.0,10.0,935.0,925.0
53,20.0,50.0,5.0,375.0,495.0,10.0,505.0,120.0
54,55.0,60.0,16.0,601.0,721.0,10.0,731.0,120.0
55,30.0,60.0,16.0,599.0,719.0,10.0,729.0,120.0
56,50.0,35.0,19.0,557.0,677.0,10.0,687.0,120.0
57,30.0,25.0,23.0,397.0,517.0,10.0,527.0,120.0
58,15.0,10.0,20.0,782.0,902.0,10.0,912.0,120.0
59,10.0,20.0,19.0,0.0,907.0,10.0,917.0,907.0
60,15.0,60.0,17.0,694.0,814.0,10.0,824.0,120.0
61,45.0,65.0,9.0,258.0,378.0,10.0,388.0,120.0
62,65.0,35.0,3.0,167.0,287.0,10.0,297.0,120.0
63,65.0,20.0,6.0,39.0,159.0,10.0,169.0,120.0
64,45.0,30.0,17.0,191.0,311.0,10.0,321.0,120.0
65,35.0,40.0,16.0,11.0,131.0,10.0,141.0,120.0
66,41.0,37.0,16.0,566.0,686.0,10.0,696.0,120.0
67,64.0,42.0,9.0,268.0,388.0,10.0,398.0,120.0
