Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,41.0,49.0,10.0,190.0,974.0,10.0,984.0,784.0
2,35.0,17.0,7.0,18.0,792.0,10.0,802.0,774.0
3,55.0,45.0,13.0,289.0,822.0,10.0,832.0,533.0
4,55.0,20.0,19.0,679.0,800.0,10.0,810.0,121.0
5,15.0,30.0,26.0,20.0,906.0,10.0,916.0,886.0
6,25.0,30.0,3.0,355.0,574.0,10.0,584.0,219.0
7,20.0,50.0,5.0,72.0,669.0,10.0,679.0,597.0
8,10.0,43.0,9.0,393.0,492.0,10.0,502.0,99.0
9,55.0,60.0,16.0,394.0,503.0,10.0,513.0,109.0
10,30.0,60.0,16.0,517.0,692.0,10.0,702.0,175.0
11,20.0,65.0,12.0,206.0,325.0,10.0,335.0,119.0
12,50.0,35.0,19.0,15.0,725.0,10.0,735.0,710.0
13,30.0,25.0,23.0,694.0,823.0,10.0,833.0,129.0
14,15.0,10.0,20.0,32.0,694.0,10.0,704.0,662.0
15,30.0,5.0,8.0,176.0,299.0,10.0,309.0,123.0
16,10.0,20.0,19.0,102.0,543.0,10.0,553.0,441.0
17,5.0,30.0,2.0,673.0,930.0,10.0,940.0,257.0
18,20.0,40.0,12.0,229.0,582.0,10.0,592.0,353.0
19,15.0,60.0,17.0,95.0,552.0,10.0,562.0,457.0
20,45.0,65.0,9.0,418.0,829.0,10.0,839.0,411.0
21,45.0,20.0,11.0,18.0,727.0,10.0,737.0,709.0
22,45.0,10.0,18.0,349.0,554.0,10.0,564.0,205.0
23,55.0,5.0,29.0,206.0,325.0,10.0,335.0,119.0
24,65.0,35.0,3.0,435.0,960.0,10.0,970.0,525.0
25,65.0,20.0,6.0,826.0,956.0,10.0,966.0,130.0
26,45.0,30.0,17.0,328.0,927.0,10.0,937.0,599.0
27,35.0,40.0,16.0,44.0,315.0,10.0,325.0,271.0
28,41.0,37.0,16.0,6.0,526.0,10.0,536.0,520.0
29,64.0,42.0,9.0,29.0,513.0,10.0,523.0,484.0
30,40.0,60.0,21.0,199.0,414.0,10.0,424.0,215.0
31,31.0,52.0,27.0,17.0,744.0,10.0,754.0,727.0
32,35.0,69.0,23.0,482.0,955.0,10.0,965.0,473.0
33,53.0,52.0,11.0,24.0,299.0,10.0,309.0,275.0
34,65.0,55.0,14.0,265.0,878.0,10.0,888.0,613.0
35,63.0,65.0,8.0,626.0,873.0,10.0,883.0,247.0
36,2.0,60.0,5.0,41.0,328.0,10.0,338.0,287.0
37,20.0,20.0,8.0,339.0,960.0,10.0,970.0,621.0
38,5.0,5.0,16.0,298.0,409.0,10.0,419.0,111.0
39,60.0,12.0,31.0,33.0,344.0,10.0,354.0,311.0
40,40.0,25.0,9.0,300.0,497.0,10.0,507.0,197.0
41,42.0,7.0,5.0,336.0,571.0,10.0,581.0,235.0
42,24.0,12.0,5.0,25.0,292.0,10.0,302.0,267.0
43,23.0,3.0,7.0,458.0,867.0,10.0,877.0,409.0
44,11.0,14.0,18.0,230.0,343.0,10.0,353.0,113.0
45,6.0,38.0,16.0,29.0,309.0,10.0,319.0,280.0
46,2.0,48.0,1.0,338.0,805.0,10.0,815.0,467.0
47,8.0,56.0,27.0,34.0,602.0,10.0,612.0,568.0
48,13.0,52.0,36.0,200.0,962.0,10.0,972.0,762.0
49,6.0,68.0,30.0,441.0,600.0,10.0,610.0,159.0
50,47.0,47.0,13.0,272.0,917.0,10.0,927.0,645.0
51,49.0,58.0,10.0,176.0,625.0,10.0,635.0,449.0
52,27.0,43.0,9.0,11.0,748.0,10.0,758.0,737.0
53,37.0,31.0,14.0,403.0,500.0,10.0,510.0,97.0
54,57.0,29.0,18.0,475.0,900.0,10.0,910.0,425.0
55,63.0,23.0,2.0,620.0,739.0,10.0,749.0,119.0
56,53.0,12.0,6.0,525.0,752.0,10.0,762.0,227.0
57,32.0,12.0,7.0,246.0,705.0,10.0,715.0,459.0
58,36.0,26.0,18.0,854.0,980.0,10.0,990.0,126.0
59,21.0,24.0,28.0,17.0,972.0,10.0,982.0,955.0
60,17.0,34.0,3.0,449.0,971.0,10.0,981.0,522.0
61,12.0,24.0,13.0,126.0,541.0,10.0,551.0,415.0
62,24.0,58.0,19.0,168.0,297.0,10.0,307.0,129.0
63,27.0,69.0,10.0,34.0,588.0,10.0,598.0,554.0
64,15.0,77.0,9.0,154.0,393.0,10.0,403.0,239.0
65,62.0,77.0,20.0,49.0,308.0,10.0,318.0,259.0
66,49.0,73.0,25.0,532.0,753.0,10.0,763.0,221.0
67,67.0,5.0,25.0,291.0,404.0,10.0,414.0,113.0
68,56.0,39.0,36.0,577.0,812.0,10.0,822.0,235.0
69,37.0,47.0,6.0,165.0,290.0,10.0,300.0,125.0
70,37.0,56.0,5.0,668.0,968.0,10.0,978.0,300.0
71,57.0,68.0,15.0,98.0,537.0,10.0,547.0,439.0
72,47.0,16.0,25.0,22.0,915.0,10.0,925.0,893.0
73,44.0,17.0,9.0,143.0,564.0,10.0,574.0,421.0
74,46.0,13.0,8.0,681.0,802.0,10.0,812.0,121.0
75,49.0,11.0,18.0,27.0,711.0,10.0,721.0,684.0
76,49.0,42.0,13.0,281.0,382.0,10.0,392.0,101.0
77,53.0,43.0,14.0,821.0,948.0,10.0,958.0,127.0
78,61.0,52.0,3.0,324.0,559.0,10.0,569.0,235.0
79,57.0,48.0,23.0,377.0,476.0,10.0,486.0,99.0
80,56.0,37.0,6.0,719.0,968.0,10.0,978.0,249.0
81,55.0,54.0,26.0,268.0,599.0,10.0,609.0,331.0
82,15.0,47.0,16.0,23.0,761.0,10.0,771.0,738.0
83,14.0,37.0,11.0,21.0,842.0,10.0,852.0,821.0
84,11.0,31.0,7.0,425.0,522.0,10.0,532.0,97.0
