Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,52.0,75.0,10.0,71.0,711.0,90.0,801.0,640.0
2,45.0,70.0,30.0,20.0,660.0,90.0,750.0,640.0
3,62.0,69.0,10.0,927.0,1567.0,90.0,1657.0,640.0
4,60.0,66.0,10.0,1021.0,1661.0,90.0,1751.0,640.0
5,42.0,65.0,10.0,15.0,655.0,90.0,745.0,640.0
6,16.0,42.0,20.0,257.0,897.0,90.0,987.0,640.0
7,58.0,70.0,20.0,833.0,1473.0,90.0,1563.0,640.0
8,34.0,60.0,20.0,2647.0,3287.0,90.0,3377.0,640.0
9,28.0,70.0,10.0,2361.0,3001.0,90.0,3091.0,640.0
10,35.0,66.0,10.0,2551.0,3191.0,90.0,3281.0,640.0
11,35.0,69.0,10.0,2458.0,3098.0,90.0,3188.0,640.0
12,25.0,85.0,20.0,1879.0,2519.0,90.0,2609.0,640.0
13,22.0,75.0,30.0,2165.0,2805.0,90.0,2895.0,640.0
14,22.0,85.0,10.0,1786.0,2426.0,90.0,2516.0,640.0
15,20.0,80.0,40.0,1976.0,2616.0,90.0,2706.0,640.0
16,20.0,85.0,40.0,1694.0,2334.0,90.0,2424.0,640.0
17,18.0,75.0,20.0,2071.0,2711.0,90.0,2801.0,640.0
18,15.0,75.0,20.0,1502.0,2142.0,90.0,2232.0,640.0
19,15.0,80.0,10.0,1597.0,2237.0,90.0,2327.0,640.0
20,30.0,50.0,10.0,10.0,650.0,90.0,740.0,640.0
21,30.0,56.0,20.0,2648.0,3288.0,90.0,3378.0,640.0
22,28.0,52.0,20.0,12.0,652.0,90.0,742.0,640.0
23,14.0,66.0,10.0,1403.0,2043.0,90.0,2133.0,640.0
24,25.0,50.0,10.0,15.0,655.0,90.0,745.0,640.0
25,22.0,66.0,40.0,2264.0,2904.0,90.0,2994.0,640.0
26,8.0,62.0,10.0,1305.0,1945.0,90.0,2035.0,640.0
27,23.0,52.0,10.0,17.0,657.0,90.0,747.0,640.0
28,4.0,55.0,20.0,1207.0,1847.0,90.0,1937.0,640.0
29,20.0,50.0,10.0,158.0,798.0,90.0,888.0,640.0
30,20.0,55.0,10.0,63.0,703.0,90.0,793.0,640.0
31,10.0,35.0,20.0,541.0,1181.0,90.0,1271.0,640.0
32,10.0,40.0,30.0,353.0,993.0,90.0,1083.0,640.0
33,8.0,40.0,40.0,445.0,1085.0,90.0,1175.0,640.0
34,8.0,45.0,20.0,1106.0,1746.0,90.0,1836.0,640.0
35,5.0,35.0,10.0,636.0,1276.0,90.0,1366.0,640.0
36,5.0,45.0,10.0,1013.0,1653.0,90.0,1743.0,640.0
37,2.0,40.0,20.0,731.0,1371.0,90.0,1461.0,640.0
38,0.0,40.0,30.0,823.0,1463.0,90.0,1553.0,640.0
39,0.0,45.0,20.0,918.0,1558.0,90.0,1648.0,640.0
40,36.0,18.0,10.0,1579.0,2219.0,90.0,2309.0,640.0
41,35.0,32.0,10.0,2518.0,3158.0,90.0,3248.0,640.0
42,33.0,32.0,20.0,2426.0,3066.0,90.0,3156.0,640.0
43,33.0,35.0,10.0,2333.0,2973.0,90.0,3063.0,640.0
44,32.0,20.0,10.0,1673.0,2313.0,90.0,2403.0,640.0
45,30.0,30.0,10.0,1865.0,2505.0,90.0,2595.0,640.0
46,34.0,25.0,30.0,1769.0,2409.0,90.0,2499.0,640.0
47,30.0,35.0,10.0,2240.0,2880.0,90.0,2970.0,640.0
48,36.0,40.0,10.0,2616.0,3256.0,90.0,3346.0,640.0
49,48.0,20.0,10.0,727.0,1367.0,90.0,1457.0,640.0
50,26.0,32.0,10.0,2052.0,2692.0,90.0,2782.0,640.0
51,25.0,30.0,10.0,1960.0,2600.0,90.0,2690.0,640.0
52,25.0,35.0,10.0,2145.0,2785.0,90.0,2875.0,640.0
53,44.0,5.0,20.0,1016.0,1656.0,90.0,1746.0,640.0
54,42.0,10.0,40.0,920.0,1560.0,90.0,1650.0,640.0
55,42.0,15.0,10.0,825.0,1465.0,90.0,1555.0,640.0
56,40.0,5.0,30.0,1110.0,1750.0,90.0,1840.0,640.0
57,38.0,15.0,40.0,1485.0,2125.0,90.0,2215.0,640.0
58,38.0,5.0,30.0,1202.0,1842.0,90.0,1932.0,640.0
59,38.0,10.0,10.0,1390.0,2030.0,90.0,2120.0,640.0
60,35.0,5.0,20.0,1295.0,1935.0,90.0,2025.0,640.0
61,50.0,30.0,10.0,161.0,801.0,90.0,891.0,640.0
62,50.0,35.0,20.0,18.0,658.0,90.0,748.0,640.0
63,50.0,40.0,50.0,14.0,654.0,90.0,744.0,640.0
64,48.0,30.0,10.0,253.0,893.0,90.0,983.0,640.0
65,44.0,25.0,10.0,631.0,1271.0,90.0,1361.0,640.0
66,47.0,35.0,10.0,348.0,988.0,90.0,1078.0,640.0
67,47.0,40.0,10.0,12.0,652.0,90.0,742.0,640.0
68,42.0,30.0,10.0,536.0,1176.0,90.0,1266.0,640.0
69,45.0,35.0,10.0,440.0,1080.0,90.0,1170.0,640.0
70,95.0,30.0,30.0,2081.0,2721.0,90.0,2811.0,640.0
71,95.0,35.0,20.0,1986.0,2626.0,90.0,2716.0,640.0
