0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
,27.73084924772409,20.615528128088304,29.068883707497267,25.612496949731394,15.132745950421555,25.29822128134704,26.90724809414742,11.6619037896906,23.323807579381203,16.76305461424021,19.6468827043885,38.078865529319536,30.805843601498733,39.35733730830886,36.05551275463989,40.311288741492746,33.301651610693426,35.355339059327385,39.05124837953327,10.0,11.6619037896906,12.16552506059644,30.528675044947487,15.0,24.08318915758459,34.17601498127012,17.11724276862369,36.345563690772494,20.0,20.615528128088304,33.541019662496836,31.622776601683796,33.52610922848042,32.38826948140329,38.078865529319536,35.355339059327385,39.293765408777,41.23105625617661,40.311288741492746,32.2490309931942,18.681541692269406,19.313207915827967,16.55294535724685,31.048349392520052,22.36067977499789,25.709920264364875,18.027756377319946,10.77032961426901,31.048349392520052,22.803508501982762
27.73084924772409,,8.602325267042627,11.6619037896906,12.041594578792296,14.142135623730953,48.83646178829912,7.810249675906653,23.430749027719962,24.515301344262525,19.235384061671343,18.027756377319946,28.79236009777593,30.0,31.622776601683796,32.38826948140329,33.52610922848042,34.0,37.0,37.336309405188935,33.301651610693426,29.068883707497267,33.24154027718932,39.05124837953327,36.7967389859482,31.320919526731647,45.88027898781785,37.013511046643494,52.0,40.607881008493905,37.735924528226406,58.0,54.67174773134658,56.222771187482394,53.25410782277739,61.71709649683789,55.7584074378026,61.03277807866851,62.681735776859284,60.03332407921454,59.20304046246274,46.238512086787566,47.01063709417264,44.28317965096907,58.523499553598135,50.089919145472784,53.141321022345686,45.65084884205331,38.48376280978771,55.14526271584895,50.24937810560446
20.615528128088304,8.602325267042627,,17.029386365926403,15.524174696260026,5.830951894845301,40.311288741492746,13.0,14.866068747318506,17.0,10.77032961426901,10.04987562112089,25.0,23.53720459187964,27.459060435491967,26.925824035672523,29.154759474226502,27.459060435491967,30.413812651491103,31.622776601683796,25.0,20.518284528683196,24.75883680627989,31.256999216175572,28.284271247461906,23.3452350598575,37.8549864614954,28.42534080710379,43.657759905886145,32.01562118716424,29.154759474226502,49.49747468305833,46.09772228646443,47.63402145525821,44.654227123532216,53.150729063673246,47.16990566028302,52.430906915673326,54.083269131959845,51.478150704935004,52.773099207835045,39.293765408777,39.849717690342544,37.0,51.66236541235796,42.72001872658765,46.32493928760188,38.078865529319536,31.320919526731647,50.089919145472784,42.485291572496
29.068883707497267,11.6619037896906,17.029386365926403,,3.6055512754639887,20.396078054371138,53.33854141237835,4.123105625617661,29.410882339705488,34.0147027033899,27.166155414412252,27.0,40.311288741492746,40.44749683231337,43.08131845707604,43.41658669218482,44.94441010848846,44.407206622349044,47.38143096192854,48.27007354458868,37.21558813185679,34.539832078341085,38.01315561749642,48.09365862564421,41.59326868617085,40.11234224026316,54.45181356024793,42.5440947723653,59.6657355607052,46.09772228646443,44.27188724235731,62.128898268036274,59.53990258641679,61.29437168288782,59.09314681077663,66.37017402418047,61.84658438426491,66.64082832618455,68.44705983459039,66.48308055437866,57.24508712544685,45.803929962395145,47.01063709417264,44.687805943008655,57.4543296888929,50.44799302251776,52.153619241621186,46.690470119715,38.9486841883009,50.960769224963634,51.62363799656122
25.612496949731394,12.041594578792296,15.524174696260026,3.6055512754639887,,18.027756377319946,50.11985634456667,4.47213595499958,26.683328128252672,32.2490309931942,25.0,25.179356624028344,39.824615503479755,39.05124837953327,42.485291572496,42.37924020083418,44.28317965096907,42.953463189829066,45.89117562233506,47.12748667179272,34.0,31.622776601683796,34.928498393145965,46.0,38.48376280978771,38.0,52.153619241621186,39.56008088970496,57.0701322935211,43.08131845707604,41.484937025383076,58.830264320330905,56.35601121442149,58.137767414994535,56.08029957123981,63.13477647065839,58.872744118140105,63.560994328282824,65.39113089708727,63.56886030125128,53.66563145999496,42.20189569201838,43.41658669218482,41.10960958218893,53.851648071345046,46.861498055439924,48.54894437575342,43.139309220245984,35.383612025908256,47.539457296018846,48.08326112068522
15.132745950421555,14.142135623730953,5.830951894845301,20.396078054371138,18.027756377319946,,34.713109915419565,16.76305461424021,9.433981132056603,14.866068747318506,7.071067811865476,8.06225774829855,26.248809496813372,22.36067977499789,28.284271247461906,26.627053911388696,29.732137494637012,26.0,28.79236009777593,30.886890422961002,19.209372712298546,15.0,19.104973174542803,28.0178514522438,22.67156809750927,20.02498439450079,34.132096331752024,23.021728866442675,39.293765408777,26.627053911388696,24.166091947189145,43.86342439892262,40.607881008493905,42.20189569201838,39.446165846632034,47.63402145525821,42.05948168962618,47.16990566028302,48.877397639399746,46.51881339845203,47.38143096192854,33.734255586866,34.205262752974136,31.320919526731647,46.09772228646443,37.0,40.79215610874228,32.31098884280702,25.709920264364875,45.39823785126467,36.6742416417845
25.29822128134704,48.83646178829912,40.311288741492746,53.33854141237835,50.11985634456667,34.713109915419565,,50.47771785649585,25.45584412271571,30.463092423455638,30.61045573002793,33.015148038438355,43.93176527297759,33.541019662496836,43.41658669218482,38.209946349085605,43.18564576337836,33.06055050963308,33.015148038438355,38.01315561749642,16.1245154965971,19.798989873223327,15.620499351813306,24.08318915758459,12.041594578792296,24.738633753705958,21.54065922853801,12.206555615733702,17.691806012954128,8.94427190999916,13.601470508735444,9.219544457292887,6.324555320336759,8.246211251235321,8.54400374531753,13.038404810405297,11.401754250991381,14.142135623730953,16.1245154965971,16.278820596099706,31.240998703626612,21.470910553583888,19.723082923316017,18.384776310850235,27.202941017470888,18.439088914585774,24.75883680627989,15.652475842498527,20.09975124224178,38.832975677895206,14.142135623730953
26.90724809414742,7.810249675906653,13.0,4.123105625617661,4.47213595499958,16.76305461424021,50.47771785649585,,26.0,30.0,23.3452350598575,23.021728866442675,36.24913792078372,36.345563690772494,39.0,39.293765408777,40.85339643163099,40.311288741492746,43.289721643826724,44.147480109288225,34.40930106817051,31.304951684997054,34.9857113690718,44.181444068749045,38.58756276314948,36.22154055254967,50.635955604688654,39.35733730830886,56.04462507680822,42.941821107167776,40.85339643163099,59.405386961116584,56.60388679233962,58.309518948453004,55.90169943749475,63.513778032801675,58.600341295934456,63.529520697074354,65.29931086925804,63.158530698552504,56.46237685397242,44.41846462902562,45.48626166217664,43.01162633521314,56.35601121442149,48.82622246293481,51.0,44.82186966202993,37.20215047547654,50.99019513592785,49.67896939349689
11.6619037896906,23.430749027719962,14.866068747318506,29.410882339705488,26.683328128252672,9.433981132056603,25.45584412271571,26.0,,11.6619037896906,6.0827625302982185,9.055385138137416,26.570660511172854,19.209372712298546,27.73084924772409,24.413111231467404,28.653097563788805,21.93171219946131,24.20743687382041,27.586228448267445,10.77032961426901,5.656854249492381,10.0,20.8806130178211,13.45362404707371,13.41640786499874,26.0768096208106,13.601470508735444,30.413812651491103,17.204650534085253,14.866068747318506,34.655446902326915,31.240998703626612,32.802438933713454,30.01666203960727,38.28837943815329,32.64965543462902,37.735924528226406,39.446165846632034,37.1618083521241,42.04759208325728,28.0178514522438,28.0178514522438,25.019992006393608,40.04996878900158,30.265491900843116,35.0,25.317977802344327,20.09975124224178,42.37924020083418,29.12043955712207
23.323807579381203,24.515301344262525,17.0,34.0147027033899,32.2490309931942,14.866068747318506,30.463092423455638,30.0,11.6619037896906,,8.06225774829855,7.071067811865476,15.297058540778355,7.810249675906653,16.15549442140351,12.806248474865697,17.0,11.180339887498945,13.92838827718412,16.401219466856727,20.09975124224178,14.142135623730953,18.0,14.560219778561034,20.223748416156685,7.211102550927977,21.54065922853801,18.681541692269406,28.30194339616981,21.54065922853801,17.0,39.35733730830886,34.9857113690718,36.05551275463989,32.01562118716424,41.88078318274385,33.97057550292606,39.698866482558415,41.03656905736639,37.53664875824692,52.611785751863614,38.63935817272331,38.3275357934736,35.355339059327385,50.15974481593781,40.04996878900158,45.39823785126467,35.05709628591621,31.048349392520052,53.851648071345046,38.05259518088089
