Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,41.0,49.0,10.0,15.0,204.0,10.0,214.0,189.0
2,35.0,17.0,7.0,18.0,202.0,10.0,212.0,184.0
3,55.0,45.0,13.0,54.0,187.0,10.0,197.0,133.0
4,55.0,20.0,19.0,138.0,169.0,10.0,179.0,31.0
5,15.0,30.0,26.0,20.0,199.0,10.0,209.0,179.0
6,25.0,30.0,3.0,76.0,131.0,10.0,141.0,55.0
7,20.0,50.0,5.0,21.0,170.0,10.0,180.0,149.0
8,10.0,43.0,9.0,87.0,112.0,10.0,122.0,25.0
9,55.0,60.0,16.0,88.0,115.0,10.0,125.0,27.0
10,30.0,60.0,16.0,107.0,150.0,10.0,160.0,43.0
11,20.0,65.0,12.0,57.0,86.0,10.0,96.0,29.0
12,50.0,35.0,19.0,15.0,192.0,10.0,202.0,177.0
13,30.0,25.0,23.0,147.0,180.0,10.0,190.0,33.0
14,15.0,10.0,20.0,32.0,187.0,10.0,197.0,155.0
15,30.0,5.0,8.0,50.0,81.0,10.0,91.0,31.0
16,10.0,20.0,19.0,29.0,139.0,10.0,149.0,110.0
17,5.0,30.0,2.0,124.0,189.0,10.0,199.0,65.0
18,20.0,40.0,12.0,47.0,136.0,10.0,146.0,89.0
19,15.0,60.0,17.0,32.0,146.0,10.0,156.0,114.0
20,45.0,65.0,9.0,79.0,182.0,10.0,192.0,103.0
21,45.0,20.0,11.0,18.0,195.0,10.0,205.0,177.0
22,45.0,10.0,18.0,76.0,127.0,10.0,137.0,51.0
23,55.0,5.0,29.0,58.0,87.0,10.0,97.0,29.0
24,65.0,35.0,3.0,58.0,190.0,10.0,200.0,132.0
25,65.0,20.0,6.0,153.0,186.0,10.0,196.0,33.0
26,45.0,30.0,17.0,58.0,208.0,10.0,218.0,150.0
27,35.0,40.0,16.0,8.0,75.0,10.0,85.0,67.0
28,41.0,37.0,16.0,6.0,136.0,10.0,146.0,130.0
29,64.0,42.0,9.0,29.0,150.0,10.0,160.0,121.0
30,40.0,60.0,21.0,49.0,102.0,10.0,112.0,53.0
31,31.0,52.0,27.0,17.0,198.0,10.0,208.0,181.0
32,35.0,69.0,23.0,67.0,186.0,10.0,196.0,119.0
33,53.0,52.0,11.0,24.0,92.0,10.0,102.0,68.0
34,65.0,55.0,14.0,36.0,183.0,10.0,193.0,147.0
35,63.0,65.0,8.0,116.0,178.0,10.0,188.0,62.0
36,2.0,60.0,5.0,41.0,112.0,10.0,122.0,71.0
37,20.0,20.0,8.0,42.0,198.0,10.0,208.0,156.0
38,5.0,5.0,16.0,74.0,101.0,10.0,111.0,27.0
39,60.0,12.0,31.0,33.0,110.0,10.0,120.0,77.0
40,40.0,25.0,9.0,65.0,114.0,10.0,124.0,49.0
41,42.0,7.0,5.0,72.0,131.0,10.0,141.0,59.0
42,24.0,12.0,5.0,25.0,91.0,10.0,101.0,66.0
43,23.0,3.0,7.0,82.0,185.0,10.0,195.0,103.0
44,11.0,14.0,18.0,59.0,88.0,10.0,98.0,29.0
45,6.0,38.0,16.0,29.0,99.0,10.0,109.0,70.0
46,2.0,48.0,1.0,63.0,180.0,10.0,190.0,117.0
47,8.0,56.0,27.0,34.0,176.0,10.0,186.0,142.0
48,13.0,52.0,36.0,27.0,192.0,10.0,202.0,165.0
49,6.0,68.0,30.0,93.0,132.0,10.0,142.0,39.0
50,47.0,47.0,13.0,41.0,203.0,10.0,213.0,162.0
51,49.0,58.0,10.0,36.0,149.0,10.0,159.0,113.0
52,27.0,43.0,9.0,11.0,195.0,10.0,205.0,184.0
53,37.0,31.0,14.0,87.0,112.0,10.0,122.0,25.0
54,57.0,29.0,18.0,90.0,197.0,10.0,207.0,107.0
55,63.0,23.0,2.0,126.0,155.0,10.0,165.0,29.0
56,53.0,12.0,6.0,106.0,163.0,10.0,173.0,57.0
57,32.0,12.0,7.0,48.0,163.0,10.0,173.0,115.0
58,36.0,26.0,18.0,178.0,210.0,10.0,220.0,32.0
59,21.0,24.0,28.0,17.0,202.0,10.0,212.0,185.0
60,17.0,34.0,3.0,70.0,201.0,10.0,211.0,131.0
61,12.0,24.0,13.0,29.0,132.0,10.0,142.0,103.0
62,24.0,58.0,19.0,46.0,79.0,10.0,89.0,33.0
63,27.0,69.0,10.0,34.0,172.0,10.0,182.0,138.0
64,15.0,77.0,9.0,48.0,107.0,10.0,117.0,59.0
65,62.0,77.0,20.0,49.0,113.0,10.0,123.0,64.0
66,49.0,73.0,25.0,104.0,159.0,10.0,169.0,55.0
67,67.0,5.0,25.0,73.0,102.0,10.0,112.0,29.0
68,56.0,39.0,36.0,117.0,176.0,10.0,186.0,59.0
69,37.0,47.0,6.0,39.0,70.0,10.0,80.0,31.0
70,37.0,56.0,5.0,123.0,198.0,10.0,208.0,75.0
71,57.0,68.0,15.0,39.0,148.0,10.0,158.0,109.0
72,47.0,16.0,25.0,22.0,197.0,10.0,207.0,175.0
73,44.0,17.0,9.0,30.0,135.0,10.0,145.0,105.0
74,46.0,13.0,8.0,138.0,169.0,10.0,179.0,31.0
75,49.0,11.0,18.0,27.0,192.0,10.0,202.0,165.0
76,49.0,42.0,13.0,65.0,90.0,10.0,100.0,25.0
77,53.0,43.0,14.0,168.0,199.0,10.0,209.0,31.0
78,61.0,52.0,3.0,71.0,130.0,10.0,140.0,59.0
79,57.0,48.0,23.0,84.0,109.0,10.0,119.0,25.0
80,56.0,37.0,6.0,135.0,198.0,10.0,208.0,63.0
81,55.0,54.0,26.0,57.0,140.0,10.0,150.0,83.0
82,15.0,47.0,16.0,23.0,196.0,10.0,206.0,173.0
83,14.0,37.0,11.0,21.0,198.0,10.0,208.0,177.0
84,11.0,31.0,7.0,93.0,118.0,10.0,128.0,25.0
85,16.0,22.0,41.0,23.0,177.0,10.0,187.0,154.0
86,4.0,18.0,35.0,49.0,148.0,10.0,158.0,99.0
87,28.0,18.0,26.0,88.0,107.0,10.0,117.0,19.0
88,26.0,52.0,9.0,50.0,107.0,10.0,117.0,57.0
89,26.0,35.0,15.0,68.0,211.0,10.0,221.0,143.0
90,31.0,67.0,3.0,46.0,153.0,10.0,163.0,107.0
91,15.0,19.0,1.0,25.0,194.0,10.0,204.0,169.0
92,22.0,22.0,2.0,18.0,53.0,10.0,63.0,35.0
93,18.0,24.0,22.0,129.0,199.0,10.0,209.0,70.0
94,26.0,27.0,27.0,35.0,174.0,10.0,184.0,139.0
95,25.0,24.0,20.0,14.0,205.0,10.0,215.0,191.0
96,22.0,27.0,11.0,51.0,204.0,10.0,214.0,153.0
97,25.0,21.0,12.0,92.0,183.0,10.0,193.0,91.0
98,19.0,21.0,10.0,21.0,198.0,10.0,208.0,177.0
99,20.0,26.0,9.0,74.0,101.0,10.0,111.0,27.0
100,18.0,18.0,17.0,159.0,195.0,10.0,205.0,36.0
