Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,41.0,49.0,10.0,636.0,919.0,10.0,929.0,283.0
2,35.0,17.0,7.0,74.0,351.0,10.0,361.0,277.0
3,55.0,45.0,13.0,498.0,613.0,10.0,623.0,115.0
4,55.0,20.0,19.0,470.0,965.0,10.0,975.0,495.0
5,15.0,30.0,26.0,20.0,370.0,10.0,380.0,350.0
6,25.0,30.0,3.0,266.0,663.0,10.0,673.0,397.0
7,20.0,50.0,5.0,292.0,449.0,10.0,459.0,157.0
8,10.0,43.0,9.0,288.0,597.0,10.0,607.0,309.0
9,55.0,60.0,16.0,254.0,643.0,10.0,653.0,389.0
10,30.0,60.0,16.0,496.0,713.0,10.0,723.0,217.0
11,20.0,65.0,12.0,33.0,510.0,10.0,520.0,477.0
12,50.0,35.0,19.0,170.0,403.0,10.0,413.0,233.0
13,30.0,25.0,23.0,426.0,978.0,10.0,988.0,552.0
14,15.0,10.0,20.0,32.0,454.0,10.0,464.0,422.0
15,30.0,5.0,8.0,30.0,529.0,10.0,539.0,499.0
16,10.0,20.0,19.0,222.0,423.0,10.0,433.0,201.0
17,5.0,30.0,2.0,409.0,959.0,10.0,969.0,550.0
18,20.0,40.0,12.0,349.0,462.0,10.0,472.0,113.0
19,15.0,60.0,17.0,215.0,432.0,10.0,442.0,217.0
20,45.0,65.0,9.0,538.0,709.0,10.0,719.0,171.0
21,45.0,20.0,11.0,156.0,389.0,10.0,399.0,233.0
22,45.0,10.0,18.0,280.0,623.0,10.0,633.0,343.0
23,55.0,5.0,29.0,36.0,513.0,10.0,523.0,477.0
24,65.0,35.0,3.0,633.0,918.0,10.0,928.0,285.0
25,65.0,20.0,6.0,400.0,956.0,10.0,966.0,556.0
26,45.0,30.0,17.0,548.0,707.0,10.0,717.0,159.0
27,35.0,40.0,16.0,5.0,612.0,10.0,622.0,607.0
28,41.0,37.0,16.0,44.0,325.0,10.0,335.0,281.0
29,64.0,42.0,9.0,129.0,374.0,10.0,384.0,245.0
30,40.0,60.0,21.0,115.0,498.0,10.0,508.0,383.0
31,31.0,52.0,27.0,91.0,336.0,10.0,346.0,245.0
32,35.0,69.0,23.0,602.0,835.0,10.0,845.0,233.0
33,53.0,52.0,11.0,24.0,646.0,10.0,656.0,622.0
34,65.0,55.0,14.0,487.0,656.0,10.0,666.0,169.0
35,63.0,65.0,8.0,439.0,948.0,10.0,958.0,509.0
36,2.0,60.0,5.0,41.0,710.0,10.0,720.0,669.0
37,20.0,20.0,8.0,563.0,736.0,10.0,746.0,173.0
38,5.0,5.0,16.0,147.0,560.0,10.0,570.0,413.0
39,60.0,12.0,31.0,33.0,797.0,10.0,807.0,764.0
40,40.0,25.0,9.0,243.0,554.0,10.0,564.0,311.0
41,42.0,7.0,5.0,225.0,682.0,10.0,692.0,457.0
42,24.0,12.0,5.0,25.0,616.0,10.0,626.0,591.0
43,23.0,3.0,7.0,578.0,747.0,10.0,757.0,169.0
44,11.0,14.0,18.0,72.0,501.0,10.0,511.0,429.0
45,6.0,38.0,16.0,29.0,669.0,10.0,679.0,640.0
46,2.0,48.0,1.0,458.0,685.0,10.0,695.0,227.0
47,8.0,56.0,27.0,34.0,362.0,10.0,372.0,328.0
48,13.0,52.0,36.0,694.0,962.0,10.0,972.0,268.0
49,6.0,68.0,30.0,444.0,597.0,10.0,607.0,153.0
50,47.0,47.0,13.0,499.0,690.0,10.0,700.0,191.0
51,49.0,58.0,10.0,296.0,505.0,10.0,515.0,209.0
52,27.0,43.0,9.0,111.0,362.0,10.0,372.0,251.0
