Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
1,25.0,85.0,20.0,71.0,191.0,10.0,201.0,120.0
2,22.0,75.0,30.0,30.0,150.0,10.0,160.0,120.0
3,22.0,85.0,10.0,64.0,184.0,10.0,194.0,120.0
4,20.0,80.0,40.0,151.0,161.0,10.0,171.0,10.0
5,20.0,85.0,20.0,40.0,160.0,10.0,170.0,120.0
6,18.0,75.0,20.0,96.0,123.0,10.0,133.0,27.0
7,15.0,75.0,20.0,35.0,155.0,10.0,165.0,120.0
8,15.0,80.0,10.0,101.0,111.0,10.0,121.0,10.0
9,10.0,35.0,20.0,101.0,111.0,10.0,121.0,10.0
10,10.0,40.0,30.0,123.0,144.0,10.0,154.0,21.0
11,8.0,40.0,40.0,69.0,79.0,10.0,89.0,10.0
12,8.0,45.0,20.0,32.0,152.0,10.0,162.0,120.0
13,5.0,35.0,10.0,152.0,162.0,10.0,172.0,10.0
14,5.0,45.0,10.0,35.0,117.0,10.0,127.0,82.0
15,2.0,40.0,20.0,68.0,78.0,10.0,88.0,10.0
16,0.0,40.0,20.0,59.0,114.0,10.0,124.0,55.0
17,0.0,45.0,20.0,147.0,180.0,10.0,190.0,33.0
18,44.0,5.0,20.0,79.0,124.0,10.0,134.0,45.0
19,42.0,10.0,40.0,58.0,115.0,10.0,125.0,57.0
20,42.0,15.0,10.0,111.0,162.0,10.0,172.0,51.0
21,40.0,5.0,10.0,45.0,165.0,10.0,175.0,120.0
22,40.0,15.0,40.0,94.0,119.0,10.0,129.0,25.0
23,38.0,5.0,30.0,75.0,85.0,10.0,95.0,10.0
24,38.0,15.0,10.0,128.0,194.0,10.0,204.0,66.0
25,35.0,5.0,20.0,171.0,181.0,10.0,191.0,10.0
26,95.0,30.0,30.0,58.0,171.0,10.0,181.0,113.0
27,95.0,35.0,20.0,60.0,93.0,10.0,103.0,33.0
28,92.0,30.0,10.0,55.0,120.0,10.0,130.0,65.0
29,90.0,35.0,10.0,52.0,112.0,10.0,122.0,60.0
30,88.0,30.0,10.0,75.0,102.0,10.0,112.0,27.0
31,88.0,35.0,20.0,50.0,170.0,10.0,180.0,120.0
32,87.0,30.0,10.0,116.0,175.0,10.0,185.0,59.0
33,85.0,25.0,10.0,51.0,85.0,10.0,95.0,34.0
34,85.0,35.0,30.0,62.0,182.0,10.0,192.0,120.0
35,67.0,85.0,20.0,138.0,169.0,10.0,179.0,31.0
36,65.0,85.0,40.0,43.0,78.0,10.0,88.0,35.0
37,65.0,82.0,10.0,69.0,189.0,10.0,199.0,120.0
38,62.0,80.0,30.0,85.0,95.0,10.0,105.0,10.0
39,60.0,80.0,10.0,36.0,74.0,10.0,84.0,38.0
40,60.0,85.0,30.0,87.0,112.0,10.0,122.0,25.0
41,58.0,75.0,20.0,92.0,121.0,10.0,131.0,29.0
